ProductID, Category, Brand,  Price , Vegan
630,Makeup,Dazzle Dream,16.75,No
631,Fragrance,Dazzle Dream,15.29,Yes
632,Body Care,Velvet Vixen,53.18,Yes
633,Skincare,Glimmer & Glow,63.53,No
634,Body Care,Dazzle Dream,93.29,No
635,Haircare,Glimmer & Glow,99.28,Yes
636,Fragrance,Luxe Mirage,66.10,No
637,Makeup,Fantasy,83.57,Yes
638,Makeup,Velvet Vixen,54.10,No
639,Haircare,Velvet Vixen,91.81,No
640,Nail Care,Velvet Vixen,24.60,No
641,Fragrance,Luxe Mirage,26.10,Yes
642,Makeup,Dazzle Dream,58.29,Yes
643,Skincare,Velvet Vixen,24.35,Yes
644,Nail Care,Mystique,57.49,Yes
645,Body Care,Velvet Vixen,68.14,Yes
646,Nail Care,Luxe Mirage,84.26,No
647,Skincare,Luxe Mirage,18.55,No
648,Body Care,Glimmer & Glow,21.15,No
649,Haircare,Fantasy,69.37,Yes
650,Haircare,Mystique,41.22,Yes
651,Makeup,Mystique,16.95,Yes
652,Makeup,Velvet Vixen,30.98,Yes
653,Skincare,Velvet Vixen,67.68,Yes
654,Nail Care,Glimmer & Glow,27.10,Yes
655,Makeup,Luxe Mirage,54.04,No
656,Fragrance,Velvet Vixen,52.55,Yes
657,Fragrance,Fantasy,73.66,Yes
658,Body Care,Velvet Vixen,31.27,No
659,Makeup,Fantasy,66.62,Yes
660,Haircare,Mystique,20.49,Yes
661,Skincare,Dazzle Dream,14.50,No
662,Skincare,Velvet Vixen,65.14,Yes
663,Nail Care,Dazzle Dream,23.25,Yes
664,Haircare,Glimmer & Glow,77.40,Yes
665,Body Care,Dazzle Dream,46.52,No
666,Body Care,Dazzle Dream,35.58,No
667,Nail Care,Fantasy,57.20,No
668,Haircare,Fantasy,39.17,Yes
669,Nail Care,Luxe Mirage,33.68,No
670,Body Care,Glimmer & Glow,38.39,Yes
671,Haircare,Velvet Vixen,25.33,Yes
672,Makeup,Mystique,25.53,Yes
673,Makeup,Luxe Mirage,21.12,Yes
674,Body Care,Fantasy,96.87,Yes
675,Body Care,Velvet Vixen,49.90,Yes
676,Nail Care,Fantasy,53.64,No
677,Haircare,Luxe Mirage,57.98,Yes
678,Makeup,Velvet Vixen,19.36,No
679,Body Care,Luxe Mirage,99.65,Yes
680,Nail Care,Dazzle Dream,78.90,No
681,Skincare,Luxe Mirage,44.45,Yes
682,Nail Care,Dazzle Dream,50.11,No
683,Fragrance,Dazzle Dream,97.30,Yes
684,Body Care,Velvet Vixen,80.75,No
685,Body Care,Dazzle Dream,72.37,No
686,Skincare,Velvet Vixen,53.09,Yes
687,Body Care,Dazzle Dream,61.79,No
688,Skincare,Velvet Vixen,62.54,No
689,Body Care,Glimmer & Glow,69.13,No
690,Nail Care,Velvet Vixen,33.25,Yes
691,Nail Care,Luxe Mirage,42.92,Yes
692,Haircare,Mystique,22.91,No
693,Makeup,Glimmer & Glow,94.62,Yes
694,Body Care,Velvet Vixen,95.41,Yes
695,Skincare,Fantasy,80.81,Yes
696,Body Care,Fantasy,91.56,No
697,Skincare,Glimmer & Glow,11.45,Yes
698,Skincare,Fantasy,53.45,No
699,Fragrance,Dazzle Dream,87.77,No
700,Nail Care,Dazzle Dream,96.71,No
701,Fragrance,Glimmer & Glow,45.69,Yes
702,Fragrance,Glimmer & Glow,86.77,Yes
703,Body Care,Dazzle Dream,77.24,No
704,Skincare,Glimmer & Glow,32.76,Yes
705,Haircare,Mystique,61.53,No
706,Fragrance,Fantasy,64.12,Yes
707,Body Care,Velvet Vixen,30.68,Yes
708,Fragrance,Luxe Mirage,48.75,No
709,Body Care,Glimmer & Glow,11.99,No
710,Haircare,Fantasy,60.40,Yes
711,Skincare,Fantasy,16.45,No
712,Makeup,Dazzle Dream,40.15,No
713,Haircare,Luxe Mirage,61.21,Yes
714,Skincare,Mystique,39.82,No
715,Haircare,Dazzle Dream,79.06,No
716,Haircare,Dazzle Dream,33.69,Yes
717,Haircare,Luxe Mirage,52.10,No
718,Fragrance,Fantasy,45.34,No
719,Makeup,Velvet Vixen,37.23,No
720,Fragrance,Glimmer & Glow,97.76,Yes
721,Nail Care,Fantasy,18.23,Yes
722,Makeup,Mystique,41.37,No
723,Fragrance,Velvet Vixen,24.42,Yes
724,Body Care,Dazzle Dream,20.30,No
725,Haircare,Mystique,18.79,Yes
726,Haircare,Mystique,74.70,Yes
727,Makeup,Dazzle Dream,48.83,No
728,Skincare,Mystique,31.53,Yes
729,Fragrance,Mystique,16.09,No
730,Skincare,Velvet Vixen,92.76,No
731,Fragrance,Dazzle Dream,47.92,Yes
732,Nail Care,Luxe Mirage,51.09,Yes
733,Nail Care,Fantasy,56.54,No
734,Fragrance,Velvet Vixen,97.21,Yes
735,Skincare,Velvet Vixen,69.52,Yes
736,Makeup,Velvet Vixen,84.49,No
737,Fragrance,Glimmer & Glow,75.62,No
738,Makeup,Glimmer & Glow,62.70,No
739,Nail Care,Dazzle Dream,67.46,Yes
740,Haircare,Luxe Mirage,50.21,No
741,Fragrance,Mystique,97.03,No
742,Skincare,Dazzle Dream,53.27,No
743,Nail Care,Dazzle Dream,47.69,Yes
744,Haircare,Mystique,40.38,No
745,Skincare,Luxe Mirage,62.04,Yes
746,Haircare,Mystique,14.49,No
747,Skincare,Dazzle Dream,98.92,No
748,Nail Care,Luxe Mirage,40.96,Yes
749,Nail Care,Luxe Mirage,63.05,Yes
750,Fragrance,Mystique,20.39,Yes
751,Fragrance,Fantasy,75.91,No
752,Body Care,Velvet Vixen,93.31,No
753,Haircare,Velvet Vixen,94.50,No
754,Skincare,Fantasy,96.65,Yes
755,Body Care,Glimmer & Glow,73.22,Yes
756,Nail Care,Glimmer & Glow,62.70,No
757,Makeup,Glimmer & Glow,63.20,Yes
758,Haircare,Fantasy,99.76,Yes
759,Fragrance,Fantasy,63.52,Yes
760,Nail Care,Fantasy,97.37,No
761,Haircare,Mystique,37.41,No
762,Body Care,Dazzle Dream,73.84,No
763,Body Care,Velvet Vixen,24.75,Yes
764,Nail Care,Glimmer & Glow,19.44,No
765,Skincare,Luxe Mirage,17.92,Yes
766,Skincare,Glimmer & Glow,82.44,No
767,Nail Care,Fantasy,20.44,No
768,Body Care,Fantasy,17.52,No
769,Nail Care,Luxe Mirage,98.07,Yes
770,Makeup,Mystique,32.44,No
771,Haircare,Luxe Mirage,36.72,Yes
772,Fragrance,Glimmer & Glow,22.58,Yes
773,Nail Care,Luxe Mirage,79.65,No
774,Haircare,Mystique,39.42,Yes
775,Haircare,Glimmer & Glow,45.18,No
776,Haircare,Luxe Mirage,93.36,No
777,Nail Care,Glimmer & Glow,15.75,No
778,Body Care,Velvet Vixen,67.95,No
779,Fragrance,Fantasy,42.40,Yes
780,Nail Care,Glimmer & Glow,41.33,No
781,Skincare,Luxe Mirage,88.98,Yes
782,Body Care,Luxe Mirage,84.24,No
783,Body Care,Mystique,55.14,Yes
784,Nail Care,Luxe Mirage,45.60,No
785,Nail Care,Dazzle Dream,43.34,Yes
786,Makeup,Glimmer & Glow,94.04,No
787,Nail Care,Velvet Vixen,78.24,No
788,Skincare,Mystique,74.26,Yes
789,Body Care,Mystique,67.47,Yes
790,Haircare,Luxe Mirage,42.98,Yes
791,Body Care,Dazzle Dream,78.34,No
792,Skincare,Velvet Vixen,92.69,Yes
793,Skincare,Glimmer & Glow,21.32,Yes
794,Haircare,Glimmer & Glow,77.63,Yes
795,Makeup,Dazzle Dream,41.49,No
796,Nail Care,Glimmer & Glow,74.77,Yes
797,Haircare,Luxe Mirage,52.57,Yes
798,Makeup,Dazzle Dream,43.47,No
799,Skincare,Mystique,84.54,Yes
800,Fragrance,Fantasy,41.74,Yes
801,Fragrance,Mystique,86.36,Yes
802,Makeup,Velvet Vixen,52.02,Yes
803,Haircare,Dazzle Dream,14.71,No
804,Skincare,Glimmer & Glow,70.76,Yes
805,Fragrance,Dazzle Dream,57.72,Yes
806,Skincare,Velvet Vixen,60.82,No
807,Skincare,Fantasy,84.40,Yes
808,Haircare,Velvet Vixen,76.64,No
809,Body Care,Velvet Vixen,35.63,No
810,Haircare,Mystique,70.44,Yes
811,Haircare,Glimmer & Glow,19.40,Yes
812,Fragrance,Velvet Vixen,31.24,No
813,Nail Care,Dazzle Dream,12.61,No
814,Skincare,Mystique,70.89,Yes
815,Fragrance,Luxe Mirage,85.27,Yes
816,Haircare,Mystique,96.59,Yes
817,Nail Care,Glimmer & Glow,42.62,Yes
818,Skincare,Fantasy,88.28,No
819,Nail Care,Glimmer & Glow,25.94,Yes
820,Nail Care,Glimmer & Glow,17.57,Yes
821,Makeup,Glimmer & Glow,51.58,No
822,Skincare,Dazzle Dream,80.80,Yes
823,Body Care,Dazzle Dream,81.64,No
824,Makeup,Fantasy,67.13,Yes
825,Skincare,Fantasy,79.30,Yes
826,Body Care,Fantasy,10.45,Yes
827,Body Care,Glimmer & Glow,88.33,No
828,Fragrance,Mystique,48.51,Yes
829,Body Care,Luxe Mirage,60.42,Yes
830,Body Care,Glimmer & Glow,90.21,No
831,Skincare,Glimmer & Glow,29.33,No
832,Fragrance,Dazzle Dream,41.55,No
833,Skincare,Luxe Mirage,72.19,Yes
834,Nail Care,Mystique,62.22,Yes
835,Body Care,Dazzle Dream,61.14,Yes
836,Body Care,Dazzle Dream,82.82,No
837,Nail Care,Mystique,17.15,Yes
838,Nail Care,Mystique,62.88,No
839,Fragrance,Luxe Mirage,69.26,No
840,Nail Care,Fantasy,35.70,Yes
841,Nail Care,Velvet Vixen,45.51,Yes
842,Makeup,Dazzle Dream,52.09,Yes
843,Nail Care,Glimmer & Glow,10.46,Yes
844,Body Care,Fantasy,25.52,No
845,Nail Care,Fantasy,54.17,Yes
846,Nail Care,Luxe Mirage,56.81,Yes
847,Haircare,Luxe Mirage,69.20,Yes
848,Makeup,Mystique,76.19,No
849,Fragrance,Luxe Mirage,32.00,Yes
850,Makeup,Glimmer & Glow,65.46,Yes
851,Fragrance,Luxe Mirage,47.38,Yes
852,Haircare,Velvet Vixen,15.58,No
853,Nail Care,Dazzle Dream,74.09,Yes
854,Nail Care,Dazzle Dream,53.11,Yes
855,Skincare,Velvet Vixen,23.39,No
856,Nail Care,Mystique,28.69,No
857,Skincare,Glimmer & Glow,34.01,No
858,Body Care,Luxe Mirage,28.86,No
859,Fragrance,Fantasy,57.01,Yes
860,Skincare,Glimmer & Glow,46.75,No
861,Body Care,Glimmer & Glow,14.99,Yes
862,Skincare,Fantasy,83.73,Yes
863,Nail Care,Glimmer & Glow,21.03,Yes
864,Skincare,Luxe Mirage,54.20,No
865,Skincare,Velvet Vixen,56.22,No
866,Makeup,Velvet Vixen,57.92,Yes
867,Fragrance,Luxe Mirage,79.09,No
868,Haircare,Dazzle Dream,19.07,Yes
869,Body Care,Fantasy,45.86,No
870,Fragrance,Glimmer & Glow,20.66,No
871,Makeup,Fantasy,53.54,No
872,Nail Care,Mystique,12.50,No
873,Nail Care,Dazzle Dream,65.82,No
874,Skincare,Dazzle Dream,41.60,No
875,Body Care,Mystique,73.73,No
876,Makeup,Dazzle Dream,64.12,Yes
877,Haircare,Luxe Mirage,17.92,Yes
878,Haircare,Mystique,84.12,No
879,Nail Care,Luxe Mirage,73.76,No
880,Skincare,Fantasy,21.28,Yes
881,Skincare,Dazzle Dream,46.37,No
882,Fragrance,Velvet Vixen,93.97,Yes
883,Haircare,Velvet Vixen,78.92,No
884,Body Care,Velvet Vixen,47.96,No
885,Skincare,Dazzle Dream,83.00,No
886,Skincare,Dazzle Dream,65.92,Yes
887,Fragrance,Fantasy,22.75,No
888,Haircare,Fantasy,17.04,Yes
889,Body Care,Dazzle Dream,35.34,Yes
890,Makeup,Velvet Vixen,74.49,Yes
891,Nail Care,Mystique,99.65,Yes
892,Haircare,Mystique,79.11,No
893,Fragrance,Fantasy,25.07,Yes
894,Nail Care,Velvet Vixen,58.87,No
895,Nail Care,Velvet Vixen,93.75,No
896,Nail Care,Dazzle Dream,40.54,Yes
897,Skincare,Dazzle Dream,68.15,No
898,Skincare,Mystique,63.42,No
899,Makeup,Mystique,35.45,No
900,Haircare,Luxe Mirage,42.54,No
901,Fragrance,Dazzle Dream,75.77,Yes
902,Skincare,Dazzle Dream,94.64,Yes
903,Nail Care,Mystique,91.80,Yes
904,Haircare,Glimmer & Glow,17.40,Yes
905,Fragrance,Dazzle Dream,98.95,No
906,Body Care,Glimmer & Glow,50.83,No
907,Fragrance,Glimmer & Glow,96.37,No
908,Skincare,Dazzle Dream,32.32,No
909,Haircare,Fantasy,80.81,No
910,Haircare,Dazzle Dream,93.42,No
911,Nail Care,Velvet Vixen,96.10,Yes
912,Makeup,Mystique,47.25,Yes
913,Nail Care,Velvet Vixen,34.35,No
914,Nail Care,Luxe Mirage,42.83,No
915,Haircare,Fantasy,52.21,No
916,Makeup,Mystique,63.71,No
917,Makeup,Luxe Mirage,25.60,Yes
918,Haircare,Glimmer & Glow,65.14,Yes
919,Skincare,Velvet Vixen,70.79,Yes
920,Haircare,Velvet Vixen,45.94,No
921,Makeup,Velvet Vixen,56.68,No
922,Fragrance,Mystique,71.62,No
923,Makeup,Fantasy,89.90,No
924,Makeup,Glimmer & Glow,68.17,Yes
925,Skincare,Luxe Mirage,16.36,No
926,Haircare,Fantasy,13.51,Yes
927,Body Care,Dazzle Dream,40.87,No
928,Body Care,Glimmer & Glow,50.03,No
929,Skincare,Fantasy,15.30,No
930,Body Care,Glimmer & Glow,30.27,No
931,Haircare,Luxe Mirage,26.19,Yes
932,Body Care,Luxe Mirage,75.25,Yes
933,Nail Care,Dazzle Dream,43.53,No
934,Haircare,Dazzle Dream,79.60,Yes
935,Makeup,Luxe Mirage,70.13,Yes
936,Fragrance,Dazzle Dream,45.63,Yes
937,Fragrance,Velvet Vixen,35.44,No
938,Body Care,Dazzle Dream,68.39,No
939,Makeup,Dazzle Dream,50.93,Yes
940,Fragrance,Glimmer & Glow,84.41,No
941,Body Care,Fantasy,23.68,Yes
942,Haircare,Mystique,79.47,No
943,Nail Care,Glimmer & Glow,89.67,No
944,Skincare,Luxe Mirage,33.60,No
945,Haircare,Glimmer & Glow,58.01,No
946,Fragrance,Velvet Vixen,22.75,No
947,Body Care,Dazzle Dream,42.17,Yes
948,Fragrance,Glimmer & Glow,34.89,No
949,Makeup,Mystique,50.36,Yes
950,Makeup,Fantasy,30.37,Yes
951,Skincare,Dazzle Dream,65.24,No
952,Nail Care,Velvet Vixen,47.65,No
953,Haircare,Glimmer & Glow,84.21,Yes
954,Makeup,Fantasy,98.79,Yes
955,Haircare,Fantasy,49.77,Yes
956,Makeup,Glimmer & Glow,78.97,Yes
957,Haircare,Mystique,82.47,Yes
958,Nail Care,Glimmer & Glow,53.35,No
959,Skincare,Dazzle Dream,41.45,No
960,Body Care,Luxe Mirage,61.00,No
961,Nail Care,Dazzle Dream,19.45,Yes
962,Fragrance,Fantasy,26.87,No
963,Skincare,Velvet Vixen,55.98,Yes
964,Nail Care,Luxe Mirage,12.08,Yes
965,Haircare,Velvet Vixen,32.57,Yes
966,Body Care,Fantasy,93.37,Yes
967,Haircare,Dazzle Dream,62.74,No
968,Nail Care,Mystique,97.23,Yes
969,Nail Care,Luxe Mirage,27.31,Yes
970,Fragrance,Glimmer & Glow,68.12,Yes
971,Haircare,Glimmer & Glow,96.07,Yes
972,Nail Care,Fantasy,41.48,No
973,Fragrance,Fantasy,18.39,Yes
974,Fragrance,Velvet Vixen,87.01,No
975,Haircare,Fantasy,92.86,No
976,Body Care,Dazzle Dream,45.94,No
977,Haircare,Glimmer & Glow,37.58,No
978,Fragrance,Glimmer & Glow,86.48,No
979,Makeup,Mystique,25.01,Yes
980,Nail Care,Dazzle Dream,18.12,No
981,Fragrance,Mystique,72.16,No
982,Skincare,Glimmer & Glow,91.25,Yes
983,Haircare,Mystique,50.56,Yes
984,Skincare,Velvet Vixen,91.42,No
985,Haircare,Luxe Mirage,98.39,Yes
986,Skincare,Glimmer & Glow,85.62,No
987,Haircare,Dazzle Dream,77.23,No
988,Makeup,Dazzle Dream,30.02,Yes
989,Nail Care,Mystique,57.92,No
990,Nail Care,Luxe Mirage,27.28,No
991,Makeup,Mystique,37.38,No
992,Haircare,Dazzle Dream,32.51,Yes
993,Fragrance,Glimmer & Glow,95.16,Yes
994,Fragrance,Luxe Mirage,78.45,Yes
995,Fragrance,Fantasy,82.05,No
996,Haircare,Mystique,24.81,Yes
997,Haircare,Velvet Vixen,95.80,Yes
998,Skincare,Fantasy,89.00,No
999,Body Care,Fantasy,23.94,No
1000,Nail Care,Velvet Vixen,16.40,No
1001,Makeup,Luxe Mirage,29.88,Yes
1002,Skincare,Velvet Vixen,66.50,No
1003,Fragrance,Fantasy,92.37,No
1004,Makeup,Fantasy,38.32,Yes
1005,Body Care,Luxe Mirage,15.27,Yes
1006,Nail Care,Dazzle Dream,54.06,Yes
1007,Body Care,Fantasy,78.45,Yes
1008,Skincare,Luxe Mirage,31.09,Yes
1009,Makeup,Mystique,62.59,Yes
1010,Haircare,Fantasy,16.31,No
1011,Skincare,Luxe Mirage,87.12,Yes
1012,Skincare,Luxe Mirage,13.26,No
1013,Haircare,Glimmer & Glow,40.37,No
1014,Makeup,Glimmer & Glow,67.70,No
1015,Haircare,Mystique,74.52,Yes
1016,Skincare,Velvet Vixen,27.54,No
1017,Fragrance,Fantasy,68.13,No
1018,Makeup,Dazzle Dream,59.33,Yes
1019,Nail Care,Velvet Vixen,42.10,Yes
1020,Makeup,Luxe Mirage,25.32,Yes
1021,Makeup,Velvet Vixen,74.24,Yes
1022,Body Care,Velvet Vixen,57.58,No
1023,Fragrance,Velvet Vixen,40.15,Yes
1024,Makeup,Velvet Vixen,23.35,No
1025,Skincare,Dazzle Dream,89.94,Yes
1026,Fragrance,Fantasy,11.99,Yes
1027,Haircare,Velvet Vixen,12.90,No
1028,Fragrance,Velvet Vixen,63.38,No
1029,Haircare,Velvet Vixen,60.94,No
1030,Skincare,Velvet Vixen,48.80,No
1031,Skincare,Velvet Vixen,85.40,No
1032,Body Care,Glimmer & Glow,31.62,No
1033,Haircare,Dazzle Dream,71.07,No
1034,Fragrance,Dazzle Dream,24.46,No
1035,Body Care,Mystique,88.58,No
1036,Nail Care,Mystique,31.33,Yes
1037,Fragrance,Velvet Vixen,86.71,No
1038,Haircare,Velvet Vixen,50.42,No
1039,Makeup,Velvet Vixen,39.63,Yes
1040,Nail Care,Mystique,99.51,Yes
1041,Body Care,Velvet Vixen,86.29,No
1042,Nail Care,Dazzle Dream,51.67,Yes
1043,Makeup,Dazzle Dream,82.29,No
1044,Body Care,Dazzle Dream,54.42,Yes
1045,Body Care,Dazzle Dream,64.14,No
1046,Makeup,Fantasy,24.65,Yes
1047,Skincare,Mystique,51.86,Yes
1048,Fragrance,Mystique,36.44,Yes
1049,Skincare,Dazzle Dream,30.80,Yes
1050,Skincare,Luxe Mirage,57.38,No
1051,Fragrance,Dazzle Dream,54.71,No
1052,Nail Care,Glimmer & Glow,85.27,No
1053,Skincare,Fantasy,19.71,No
1054,Skincare,Luxe Mirage,19.39,Yes
1055,Nail Care,Velvet Vixen,36.97,Yes
1056,Makeup,Fantasy,15.33,Yes
1057,Body Care,Velvet Vixen,35.00,Yes
1058,Body Care,Mystique,76.28,Yes
1059,Skincare,Mystique,30.22,No
1060,Skincare,Dazzle Dream,57.34,No
1061,Body Care,Glimmer & Glow,58.58,Yes
1062,Nail Care,Glimmer & Glow,70.36,No
1063,Body Care,Velvet Vixen,33.66,No
1064,Fragrance,Glimmer & Glow,40.05,Yes
1065,Makeup,Fantasy,21.68,Yes
1066,Skincare,Mystique,33.07,No
1067,Nail Care,Fantasy,27.76,Yes
1068,Nail Care,Velvet Vixen,24.67,No
1069,Nail Care,Fantasy,59.20,No
1070,Makeup,Velvet Vixen,23.66,No
1071,Body Care,Mystique,94.75,No
1072,Haircare,Mystique,26.69,No
1073,Makeup,Mystique,79.33,No
1074,Makeup,Glimmer & Glow,92.12,No
1075,Nail Care,Dazzle Dream,53.34,Yes
1076,Nail Care,Fantasy,91.94,No
1077,Haircare,Mystique,63.31,Yes
1078,Makeup,Luxe Mirage,53.77,Yes
1079,Fragrance,Luxe Mirage,67.07,No
1080,Skincare,Fantasy,49.56,Yes
1081,Nail Care,Luxe Mirage,44.58,Yes
1082,Haircare,Velvet Vixen,29.11,No
1083,Skincare,Glimmer & Glow,80.60,No
1084,Skincare,Luxe Mirage,65.74,No
1085,Makeup,Luxe Mirage,21.71,Yes
1086,Nail Care,Glimmer & Glow,47.62,Yes
1087,Skincare,Dazzle Dream,78.81,No
1088,Makeup,Velvet Vixen,99.06,No
1089,Nail Care,Velvet Vixen,75.34,Yes
1090,Haircare,Fantasy,33.66,No
1091,Fragrance,Velvet Vixen,23.32,No
1092,Skincare,Fantasy,67.37,No
1093,Skincare,Velvet Vixen,30.72,No
1094,Haircare,Dazzle Dream,56.50,No
1095,Nail Care,Dazzle Dream,49.73,No
1096,Fragrance,Fantasy,94.85,Yes
1097,Nail Care,Velvet Vixen,66.67,No
1098,Body Care,Glimmer & Glow,17.47,No
1099,Skincare,Velvet Vixen,98.83,No
1100,Haircare,Dazzle Dream,67.91,No
1101,Fragrance,Velvet Vixen,49.09,Yes
1102,Fragrance,Luxe Mirage,58.12,Yes
1103,Fragrance,Velvet Vixen,56.04,No
1104,Nail Care,Glimmer & Glow,55.20,No
1105,Fragrance,Mystique,63.42,Yes
1106,Skincare,Dazzle Dream,77.86,Yes
1107,Haircare,Dazzle Dream,50.72,Yes
1108,Skincare,Fantasy,97.23,No
1109,Skincare,Dazzle Dream,75.20,Yes
1110,Makeup,Dazzle Dream,85.17,Yes
1111,Makeup,Glimmer & Glow,81.75,Yes
1112,Nail Care,Luxe Mirage,39.61,Yes
1113,Haircare,Velvet Vixen,37.86,No
1114,Makeup,Glimmer & Glow,98.82,Yes
1115,Nail Care,Dazzle Dream,76.28,Yes
1116,Body Care,Mystique,57.84,Yes
1117,Body Care,Dazzle Dream,89.64,No
1118,Fragrance,Dazzle Dream,50.58,No
1119,Skincare,Dazzle Dream,44.51,Yes
1120,Nail Care,Dazzle Dream,82.04,Yes
1121,Nail Care,Velvet Vixen,95.71,No
1122,Body Care,Fantasy,20.01,Yes
1123,Haircare,Dazzle Dream,67.52,No
1124,Haircare,Dazzle Dream,79.30,Yes
1125,Fragrance,Mystique,24.73,Yes
1126,Body Care,Glimmer & Glow,26.87,No
1127,Haircare,Mystique,13.27,No
1128,Nail Care,Velvet Vixen,75.21,No
1129,Fragrance,Glimmer & Glow,80.29,Yes
1130,Skincare,Mystique,84.68,Yes
1131,Skincare,Dazzle Dream,48.90,No
1132,Body Care,Mystique,90.20,Yes
1133,Fragrance,Glimmer & Glow,38.79,Yes
1134,Body Care,Fantasy,88.61,No
1135,Skincare,Velvet Vixen,70.65,Yes
1136,Body Care,Mystique,26.71,Yes
1137,Haircare,Fantasy,66.83,No
1138,Body Care,Velvet Vixen,23.60,Yes
1139,Makeup,Fantasy,37.53,Yes
1140,Haircare,Glimmer & Glow,60.74,Yes
1141,Body Care,Luxe Mirage,75.94,Yes
1142,Haircare,Dazzle Dream,66.74,No
1143,Makeup,Glimmer & Glow,98.33,No
1144,Makeup,Fantasy,38.70,No
1145,Body Care,Luxe Mirage,44.17,No
1146,Makeup,Dazzle Dream,32.60,Yes
1147,Haircare,Velvet Vixen,86.42,No
1148,Body Care,Mystique,61.19,No
1149,Body Care,Velvet Vixen,60.52,Yes
1150,Body Care,Dazzle Dream,67.75,Yes
1151,Nail Care,Luxe Mirage,95.83,No
1152,Fragrance,Luxe Mirage,78.04,No
1153,Fragrance,Dazzle Dream,76.27,No
1154,Nail Care,Glimmer & Glow,51.14,Yes
1155,Fragrance,Velvet Vixen,96.81,No
1156,Makeup,Glimmer & Glow,73.32,Yes
1157,Makeup,Luxe Mirage,98.08,No
1158,Nail Care,Dazzle Dream,25.32,No
1159,Nail Care,Dazzle Dream,88.03,No
1160,Nail Care,Dazzle Dream,65.14,No
1161,Nail Care,Glimmer & Glow,37.49,Yes
1162,Makeup,Mystique,64.07,Yes
1163,Haircare,Velvet Vixen,22.59,Yes
1164,Nail Care,Luxe Mirage,72.85,No
1165,Makeup,Glimmer & Glow,82.54,Yes
1166,Makeup,Glimmer & Glow,57.36,No
1167,Body Care,Mystique,50.21,No
1168,Makeup,Dazzle Dream,51.10,Yes
1169,Haircare,Glimmer & Glow,24.99,Yes
1170,Makeup,Velvet Vixen,20.84,Yes
1171,Nail Care,Mystique,23.82,Yes
1172,Body Care,Glimmer & Glow,30.53,No
1173,Nail Care,Dazzle Dream,18.46,Yes
1174,Fragrance,Dazzle Dream,59.16,Yes
1175,Body Care,Mystique,48.73,Yes
1176,Makeup,Luxe Mirage,77.97,No
1177,Makeup,Luxe Mirage,69.25,No
1178,Nail Care,Velvet Vixen,55.88,No
1179,Fragrance,Glimmer & Glow,11.24,No
1180,Body Care,Fantasy,33.68,Yes
1181,Nail Care,Mystique,71.34,No
1182,Skincare,Dazzle Dream,56.34,Yes
1183,Haircare,Luxe Mirage,13.68,Yes
1184,Body Care,Mystique,75.79,No
1185,Haircare,Mystique,74.79,Yes
1186,Nail Care,Glimmer & Glow,76.53,No
1187,Nail Care,Mystique,79.52,Yes
1188,Haircare,Luxe Mirage,92.88,Yes
1189,Body Care,Mystique,81.59,No
1190,Nail Care,Dazzle Dream,84.02,No
1191,Haircare,Mystique,36.04,No
1192,Skincare,Fantasy,28.59,No
1193,Makeup,Mystique,85.68,No
1194,Makeup,Luxe Mirage,10.55,Yes
1195,Makeup,Velvet Vixen,13.92,Yes
1196,Skincare,Velvet Vixen,91.74,No
1197,Fragrance,Luxe Mirage,39.40,Yes
1198,Fragrance,Fantasy,12.44,No
1199,Makeup,Mystique,54.22,Yes
1200,Nail Care,Velvet Vixen,77.03,Yes
1201,Skincare,Luxe Mirage,97.06,No
1202,Body Care,Mystique,56.60,No
1203,Haircare,Dazzle Dream,78.15,Yes
1204,Skincare,Fantasy,59.98,Yes
1205,Makeup,Dazzle Dream,83.31,No
1206,Skincare,Glimmer & Glow,28.98,No
1207,Skincare,Glimmer & Glow,54.56,No
1208,Nail Care,Luxe Mirage,75.94,No
1209,Makeup,Luxe Mirage,34.84,Yes
1210,Nail Care,Luxe Mirage,24.90,Yes
1211,Makeup,Fantasy,60.94,No
1212,Haircare,Mystique,38.28,No
1213,Makeup,Mystique,43.84,Yes
1214,Fragrance,Mystique,95.34,No
1215,Haircare,Velvet Vixen,63.92,No
1216,Nail Care,Dazzle Dream,58.78,No
1217,Makeup,Luxe Mirage,64.00,No
1218,Haircare,Luxe Mirage,33.91,Yes
1219,Fragrance,Glimmer & Glow,36.14,No
1220,Body Care,Luxe Mirage,73.02,Yes
1221,Nail Care,Mystique,82.13,Yes
1222,Makeup,Fantasy,55.91,No
1223,Haircare,Dazzle Dream,67.76,Yes
1224,Body Care,Fantasy,31.25,Yes
1225,Fragrance,Mystique,11.31,No
1226,Haircare,Velvet Vixen,23.71,No
1227,Nail Care,Dazzle Dream,34.35,No
1228,Makeup,Luxe Mirage,56.40,Yes
1229,Haircare,Dazzle Dream,23.14,Yes
1230,Skincare,Mystique,91.29,No
1231,Fragrance,Fantasy,91.74,No
1232,Body Care,Glimmer & Glow,12.62,Yes
1233,Body Care,Fantasy,22.56,Yes
1234,Makeup,Mystique,99.24,No
1235,Body Care,Glimmer & Glow,14.38,No
1236,Haircare,Dazzle Dream,66.02,Yes
1237,Fragrance,Fantasy,35.18,Yes
1238,Fragrance,Luxe Mirage,30.42,Yes
1239,Fragrance,Mystique,76.46,Yes
1240,Makeup,Mystique,38.92,Yes
1241,Body Care,Velvet Vixen,91.96,Yes
1242,Makeup,Glimmer & Glow,78.40,No
